m_campaign_0,m_campaign_1,m_campaign_2,m_campaign_3
0.499842,0.333128,0.383803,0.649944
0.297685,0.367079,0.231235,0.429088
0.630500,0.537166,0.136096,0.621420
0.587371,0.375329,0.151192,0.526347
0.708028,0.311418,0.232500,0.842070
0.974030,0.462314,0.173471,0.653974
0.498642,0.374615,0.390063,0.667431
0.037586,0.228606,0.500204,0.660458
0.494925,0.161221,0.129986,0.672855
0.507923,0.500556,0.098480,0.455112
0.790744,0.438071,0.543383,0.871324
0.927689,0.372958,0.526954,0.603079
0.161228,0.417019,0.316286,0.425830
0.885914,0.489977,0.491985,0.325056
0.172654,0.424682,0.341204,0.671225
0.590240,0.559638,0.617066,0.631022
0.004668,0.255753,0.090590,0.707813
0.844991,0.616815,0.180877,0.501975
0.412171,0.358454,0.559941,0.787905
0.216712,0.459192,0.207314,0.650173
0.946163,0.435662,0.182464,0.610863
0.085825,0.244343,0.512535,0.763662
0.351956,0.401073,0.146284,0.536832
0.466210,0.379982,0.487348,0.683240
0.264161,0.279292,0.492050,0.698011
0.357724,0.248719,0.198452,0.613817
0.843945,0.422126,0.164870,0.498437
0.196685,0.345749,0.168530,0.547222
0.556824,0.404911,0.492004,0.664175
0.212384,0.441364,0.174468,0.580587
0.619325,0.469748,0.097026,0.635862
0.250408,0.307083,0.076136,0.535143
0.315385,0.394038,0.025386,0.608721
0.526790,0.292663,0.372091,0.705274
0.251795,0.502285,0.189923,0.541836
0.729634,0.608358,0.382098,0.605619
0.224590,0.582549,0.231774,0.632098
0.837323,0.374226,0.048502,0.524299
0.700803,0.210663,0.629680,0.452595
0.129226,0.451423,0.070587,0.766265
0.520155,0.382711,0.597309,0.500385
0.066200,0.176104,0.245825,0.538645
0.172154,0.390063,0.149444,0.594869
0.312892,0.506489,0.401143,0.716381
0.707852,0.268418,0.376597,0.807559
0.618281,0.639065,0.262249,0.506769
0.532032,0.454326,0.473557,0.492621
0.182364,0.332637,0.086554,0.447290
0.297466,0.263364,0.574587,0.661191
0.686561,0.199457,0.202493,0.487489
0.490586,0.468562,0.427774,0.650353
0.322640,0.308071,0.171663,0.666650
0.069008,0.402461,0.111821,0.791016
0.046038,0.274421,0.168048,0.816576
0.924395,0.577268,0.320400,0.608592
0.416038,0.185291,0.404428,0.230215
0.892643,0.367910,0.729388,0.593557
0.242736,0.354396,0.127454,0.667141
0.590289,0.241296,0.334481,0.728031
0.255493,0.444447,0.142904,0.511141
0.882437,0.558228,0.654975,0.531012
0.223743,0.313628,0.390709,0.568329
0.545755,0.209764,0.295828,0.575701
0.966409,0.275575,0.005796,0.461040
0.730066,0.345486,0.520307,0.669223
0.554515,0.496003,0.649817,0.738843
0.364225,0.437610,0.150920,0.572176
0.529994,0.445559,0.298906,0.746359
0.003965,0.629266,0.236834,0.542254
0.130701,0.573678,0.369372,0.635701
0.279099,0.496863,0.222229,0.514018
0.046838,0.399063,0.294492,0.648712
0.238233,0.362532,0.593327,0.518407
0.421096,0.263909,0.272667,0.604230
0.858165,0.267733,0.390897,0.748495
0.919041,0.339298,0.383861,0.572027
0.020647,0.376638,0.181882,0.534544
0.459898,0.201341,0.296115,0.299259
0.683491,0.070277,0.075337,0.710652
0.752343,0.449641,0.412307,0.760318
0.159311,0.393716,0.274193,0.625376
0.007237,0.403771,0.206047,0.753453
0.249381,0.509455,0.307373,0.740674
0.314200,0.546285,0.372212,0.414143
0.187163,0.430214,0.286843,0.587020
0.220480,0.192633,0.059085,0.727775
0.662000,0.231058,0.102993,0.560799
0.221729,0.367571,0.190952,0.574767
0.188847,0.471078,0.193126,0.766482
0.270844,0.326577,0.038693,0.636876
0.455398,0.496096,0.164521,0.649999
0.198183,0.398611,0.421348,0.530368
0.495618,0.458142,0.365237,0.455532
0.936969,0.155843,0.149619,0.681559
0.821762,0.543048,0.065422,0.511380
0.751360,0.433772,0.257306,0.382939
0.942491,0.419905,0.260196,0.569733
0.921669,0.515856,0.067476,0.612458
0.553038,0.283283,0.373104,0.584224
0.691726,0.338448,0.061213,0.488421
0.352679,0.405598,0.578769,0.819929
0.538326,0.150029,0.499082,0.632324
0.920655,0.370901,0.273842,0.485696
0.507620,0.548175,0.121847,0.665642
0.421267,0.477771,0.202213,0.691505
0.658142,0.428868,0.227875,0.691219
0.465069,0.517158,0.183355,0.604256
0.095075,0.464220,0.149896,0.417185
0.378940,0.442489,0.162568,0.555579
0.135853,0.414939,0.173262,0.626705
0.914624,0.247519,0.464321,0.674216
0.740882,0.397425,0.139643,0.748518
0.439310,0.539000,0.177929,0.413884
0.070777,0.461654,0.175210,0.493427
0.113028,0.365383,0.344758,0.790326
0.262416,0.524642,0.290054,0.612615
0.524286,0.414667,0.439617,0.515208
0.106176,0.122524,0.187756,0.660275
0.362884,0.609824,0.421306,0.713483
0.181087,0.386810,0.051163,0.650395
0.104069,0.515593,0.272175,0.681903
0.120716,0.561341,0.351420,0.597032
0.120577,0.268729,0.297555,0.575231
0.831434,0.492828,0.141880,0.614539
0.180104,0.437385,0.376504,0.631223
0.111446,0.541922,0.202280,0.709923
0.830828,0.344141,0.099922,0.582113
0.961011,0.267833,0.287204,0.538439
0.734228,0.472659,0.132027,0.525219
0.072962,0.179919,0.125460,0.772579
0.135228,0.463747,0.059115,0.780425
0.145524,0.520064,0.403896,0.592221
0.097818,0.313524,0.181577,0.575412
0.480545,0.306860,0.121186,0.601020
0.055918,0.256538,0.212610,0.452920
0.794918,0.507297,0.041736,0.384545
0.410741,0.347090,0.572946,0.796259
0.195275,0.275214,0.216482,0.443611
0.093026,0.431201,0.307192,0.511546
0.569146,0.120980,0.251561,0.664416
0.778082,0.350159,0.351730,0.681483
0.582758,0.269295,0.113472,0.644958
0.237620,0.452496,0.204697,0.576940
0.802903,0.500541,0.181737,0.521142
0.514459,0.289540,0.163713,0.504010
0.585273,0.270582,0.436833,0.533167
0.907732,0.481521,0.055565,0.687663
0.675303,0.540697,0.305956,0.758878
0.116659,0.505862,0.383516,0.741068
0.694476,0.355740,0.149467,0.829239
0.290394,0.263688,0.541237,0.535805
0.790009,0.163709,0.340046,0.601706
0.562398,0.187463,0.499573,0.783269
0.540684,0.290250,0.095796,0.502555
0.141354,0.277060,0.044801,0.431800
0.027122,0.435632,0.408959,0.811444
0.974817,0.203587,0.041449,0.495152
0.030358,0.504959,0.535330,0.611735
0.051807,0.438686,0.182185,0.620923
0.458519,0.568338,0.654138,0.590327
0.937387,0.541263,0.219001,0.563007
0.541440,0.399003,0.492349,0.469037
0.992235,0.411412,0.385893,0.760803
0.715941,0.574687,0.040687,0.558879
0.820669,0.280295,0.349642,0.666247
0.819310,0.345810,0.081121,0.668700
0.943006,0.143671,0.243609,0.514626
0.968926,0.580744,0.122825,0.671288
0.327649,0.349892,0.391745,0.625506
0.708346,0.343545,0.418017,0.703129
0.508405,0.597491,0.681795,0.488390
0.978762,0.169200,0.268938,0.710445
0.591299,0.331170,0.097495,0.382188
0.400030,0.535043,0.349101,0.660302
0.033756,0.384949,0.093222,0.397961
0.728948,0.548510,0.350753,0.569575
0.012667,0.256433,0.599823,0.786703
0.648538,0.233478,0.213312,0.604841
0.264988,0.206263,0.390412,0.825721
0.675588,0.280607,0.478829,0.627136
0.991820,0.285788,0.104972,0.635799
0.348496,0.531388,0.357068,0.602229
0.557179,0.376777,0.468500,0.644828
0.556331,0.659445,0.407385,0.516369
0.162874,0.410952,0.292037,0.947496
0.737908,0.334042,0.214390,0.776983
0.703066,0.438347,0.514656,0.441454
0.771394,0.454745,0.564416,0.645316
0.220814,0.494074,0.191112,0.670729
0.067735,0.366217,0.117538,0.721340
0.393726,0.525325,0.410751,0.573833
0.117236,0.402290,0.405526,0.624887
0.276763,0.248121,0.180236,0.516086
0.016970,0.540011,0.350399,0.535114
0.402249,0.370559,0.445290,0.543394
0.360677,0.447016,0.575394,0.422838
0.326231,0.511270,0.554531,0.686485
0.385560,0.411747,0.193949,0.680126
0.040247,0.418056,0.116742,0.469086
0.434976,0.544714,0.601459,0.624629
0.653715,0.428546,0.283934,0.601182
0.324210,0.408503,0.187006,0.695711
0.566661,0.259694,0.344362,0.546899
0.802139,0.333598,0.367648,0.592868
0.525103,0.571587,0.186847,0.562083
0.926862,0.301628,0.424644,0.672816
0.770749,0.499061,0.370906,0.647279
0.557357,0.226954,0.150090,0.526031
0.083710,0.356782,0.269698,0.540293
0.468706,0.479203,0.382135,0.560398
0.034461,0.341675,0.235203,0.437930
0.955656,0.472142,0.331326,0.629173
0.046155,0.422860,0.356210,0.621930
0.208042,0.609170,0.304703,0.750325
0.182889,0.399894,0.055595,0.567398
0.861255,0.146365,0.467915,0.637578
0.907671,0.223120,0.230335,0.735574
0.726050,0.425615,0.262461,0.420392
0.853436,0.383400,0.171328,0.536499
0.260436,0.505778,0.080647,0.645607
0.895380,0.475614,0.412317,0.632559
0.101141,0.506034,0.334645,0.560609
0.309394,0.429594,0.692122,0.650885
0.859221,0.517120,0.306928,0.528806
0.690887,0.399064,0.337302,0.550582
0.933450,0.323819,0.105972,0.464336
0.848689,0.359539,0.239759,0.751192
0.211098,0.154714,0.214796,0.621537
0.418462,0.376460,0.437731,0.547543
0.988910,0.429565,0.220689,0.777100
0.702988,0.518072,0.287880,0.737621
0.793906,0.322290,0.667474,0.634403
0.082835,0.352028,0.507683,0.606602
0.953751,0.369829,0.690684,0.418427
0.550445,0.264121,0.651606,0.439056
0.153600,0.482431,0.176864,0.493786
0.573672,0.365688,0.254936,0.705134
0.915388,0.564885,0.614523,0.619250
0.544483,0.264225,0.442641,0.549622
0.993121,0.423405,0.230004,0.687991
0.927532,0.235941,0.195096,0.667453
0.497172,0.557573,0.088242,0.372738
0.967083,0.200817,0.195647,0.677400
0.767331,0.475703,0.309273,0.675924
0.254757,0.124558,0.468078,0.410506
0.098490,0.378197,0.018732,0.371827
0.027232,0.303539,0.181126,0.572214
0.521450,0.297732,0.401417,0.701744
0.754961,0.438983,0.453441,0.552651
0.130762,0.409349,0.279361,0.731463
0.201919,0.420865,0.054149,0.646090
0.973826,0.459987,0.302008,0.754233
0.807005,0.331696,0.231373,0.589627
0.323266,0.387059,0.307225,0.421640
0.942666,0.380292,0.097063,0.691767
0.477379,0.487995,0.021694,0.731281
0.253934,0.369817,0.321404,0.659436
0.345008,0.273238,0.582098,0.827577
0.272171,0.342286,0.347264,0.660115
0.695103,0.422475,0.120511,0.657855
0.373862,0.517193,0.137598,0.519559
0.577812,0.229792,0.109154,0.671669
0.620366,0.369242,0.123871,0.754952
0.504510,0.151921,0.570618,0.614254
0.452690,0.313379,0.196403,0.500039
0.352277,0.327634,0.226100,0.390699
0.233616,0.533831,0.272773,0.576373
0.094354,0.344107,0.065122,0.598225
0.699225,0.450373,0.242163,0.527345
0.015914,0.321702,0.375168,0.525670
0.733420,0.435046,0.297316,0.580108
0.754030,0.241736,0.024670,0.669129
0.806044,0.297836,0.162991,0.444359
0.641643,0.410150,0.085058,0.582985
0.952355,0.538475,0.694143,0.609728
0.382442,0.537649,0.244514,0.563799
0.458830,0.558279,0.323245,0.496731
0.289001,0.254539,0.190320,0.587388
0.010249,0.290048,0.031570,0.667129
0.437831,0.176144,0.539392,0.570828
0.498989,0.279366,0.046593,0.631724
0.463900,0.407355,0.264633,0.642458
0.036340,0.147683,0.328537,0.746269
0.159993,0.377554,0.186689,0.566018
0.273151,0.460940,0.125622,0.458753
0.409394,0.290958,0.499603,0.664299
0.205306,0.240566,0.129860,0.725963
0.364162,0.183982,0.491284,0.336682
0.287307,0.545330,0.194260,0.575182
0.108395,0.630980,0.236607,0.719123
0.876290,0.397585,0.032189,0.719993
0.607838,0.419049,0.383479,0.882925
0.983384,0.406371,0.699650,0.531085
0.603355,0.274727,0.070253,0.628661
0.615174,0.310859,0.220589,0.664099
0.363893,0.474135,0.218424,0.813363
0.805011,0.437596,0.571149,0.649884
0.462578,0.421414,0.335607,0.758212
0.823346,0.500302,0.115052,0.425344
0.467188,0.392590,0.130291,0.523844
0.739165,0.117944,0.436265,0.534690
0.662490,0.420417,0.086696,0.483118
0.396625,0.353174,0.364064,0.591972
0.091068,0.417875,0.305036,0.468854
0.232691,0.346296,0.133947,0.782446
0.440557,0.287159,0.053949,0.590241
0.474847,0.349944,0.238843,0.549553
0.214926,0.164894,0.375316,0.488739
0.261119,0.242716,0.155994,0.597302
0.324067,0.559943,0.560112,0.467831
0.547671,0.479336,0.228289,0.592086
0.089411,0.527645,0.167433,0.470315
0.406914,0.296374,0.231225,0.692262
0.681922,0.385967,0.432933,0.630898
0.836398,0.300994,0.273921,0.582452
0.516014,0.358549,0.220199,0.682765
0.949979,0.527865,0.643683,0.805090
0.735502,0.306857,0.613128,0.355662
0.789909,0.152324,0.303257,0.733320
0.135136,0.482880,0.146698,0.693533
0.505447,0.353717,0.353747,0.487046
0.035516,0.224959,0.269013,0.630343
0.668606,0.447568,0.433327,0.681658
0.325133,0.465262,0.346780,0.634058
0.879803,0.367197,0.431812,0.485205
0.130790,0.365278,0.174465,0.546826
0.074429,0.260280,0.214290,0.679958
0.395472,0.462276,0.061176,0.649288
0.158236,0.408950,0.347389,0.507917
0.549943,0.336070,0.124375,0.454327
0.433584,0.451729,0.399310,0.522265
0.023321,0.684326,0.412177,0.435170
0.243428,0.511663,0.013702,0.418751
0.152947,0.291643,0.263735,0.487088
0.178558,0.122506,0.397250,0.464743
0.986477,0.068233,0.176807,0.507937
0.580267,0.420066,0.390340,0.581104
0.778649,0.380473,0.357844,0.623693
0.385326,0.324104,0.036532,0.229985
0.180887,0.345832,0.285744,0.781691
0.335664,0.453581,0.424939,0.727110
0.695822,0.516953,0.524403,0.466643
0.412755,0.357842,0.292715,0.614289
0.010184,0.272174,0.257156,0.839365
0.555500,0.445062,0.267743,0.515685
0.511625,0.313540,0.434719,0.544329
0.681389,0.440454,0.067293,0.648875
0.027920,0.513233,0.329433,0.341928
0.888658,0.628639,0.139559,0.614030
0.461776,0.496755,0.034848,0.693584
0.360977,0.219638,0.536209,0.587703
0.289008,0.491686,0.733986,0.595183
0.849778,0.439530,0.260587,0.879088
0.265022,0.502153,0.136634,0.666363
0.300061,0.341042,0.565104,0.604240
0.890550,0.314712,0.188795,0.470977
0.469797,0.525500,0.156765,0.453393
0.048189,0.593229,0.413806,0.621220
0.121728,0.662144,0.224830,0.731750
0.753780,0.520839,0.122295,0.560574
0.325650,0.379908,0.278471,0.544767
0.304505,0.410649,0.283473,0.593146
0.295251,0.443866,0.161653,0.552197
0.972721,0.578127,0.352265,0.624561
0.485780,0.264897,0.304043,0.572256
0.895879,0.596491,0.095407,0.695683
0.794521,0.371026,0.234386,0.581383
0.787733,0.502105,0.071461,0.576293
0.777043,0.285484,0.126840,0.526157
0.305961,0.216067,0.132647,0.577900
0.824439,0.398624,0.234397,0.541179
0.491131,0.326157,0.210568,0.540340
0.174307,0.541121,0.493169,0.585218
0.252619,0.442575,0.084571,0.631069
0.529351,0.400286,0.442100,0.542188
0.481521,0.296010,0.444578,0.897652
0.986784,0.247885,0.027646,0.683920
0.619461,0.481704,0.013213,0.646963
0.621586,0.479157,0.444178,0.489100
0.052493,0.377792,0.297819,0.562624
0.067573,0.324273,0.309335,0.786758
0.302188,0.365029,0.240930,0.566063
0.447821,0.438348,0.162835,0.382902
0.929206,0.351793,0.173364,0.903196
0.051973,0.341710,0.511943,0.554903
0.723200,0.395610,0.305898,0.494975
0.621347,0.339206,0.248418,0.287305
0.244135,0.084083,0.557170,0.649691
0.917328,0.322134,0.592782,0.551420
0.380878,0.332146,0.165878,0.435899
0.836110,0.647124,0.187532,0.604994
0.273612,0.304962,0.300635,0.396195
0.566742,0.284312,0.366889,0.472151
0.777469,0.306755,0.236551,0.631088
0.863631,0.231389,0.206020,0.535642
0.357868,0.489307,0.368340,0.496350
0.211246,0.475344,0.564802,0.702489
0.654377,0.231671,0.517624,0.490513
0.640370,0.489084,0.374003,0.610029
0.047106,0.472992,0.197446,0.514941
0.601848,0.234242,0.194714,0.631375
0.942316,0.277905,0.197330,0.724381
0.246469,0.244936,0.121316,0.606056
0.627255,0.429508,0.301998,0.505450
0.916653,0.358916,0.439170,0.528449
0.385028,0.427688,0.397194,0.640751
0.818888,0.325275,0.305821,0.434099
0.896406,0.391137,0.247004,0.735628
0.048430,0.371745,0.286887,0.697253
0.293115,0.269520,0.268042,0.843268
0.243637,0.146498,0.433732,0.602267
0.908674,0.329422,0.329894,0.415815
0.600488,0.466497,0.163932,0.492816
0.123483,0.795771,0.212631,0.793426
0.381591,0.137549,0.334491,0.601619
0.271977,0.394467,0.552201,0.488861
0.994587,0.442150,0.227715,0.604373
0.880213,0.530732,0.101913,0.451786
0.850867,0.336558,0.238238,0.392737
0.109257,0.364646,0.327723,0.656284
0.381480,0.424963,0.238697,0.649883
0.441132,0.266731,0.438712,0.479131
0.322756,0.383978,0.233676,0.832091
0.886115,0.422233,0.298386,0.816967
0.455287,0.154778,0.415512,0.731633
0.764615,0.447759,0.216256,0.525641
0.582475,0.220138,0.157018,0.481052
0.402615,0.288517,0.196630,0.491610
0.088615,0.715199,0.107427,0.479608
0.856369,0.573731,0.463002,0.562666
0.480679,0.296306,0.597074,0.586002
0.072793,0.396700,0.289809,0.556091
0.477785,0.460186,0.381997,0.604876
0.045008,0.417617,0.403176,0.611352
0.318355,0.323528,0.181371,0.717870
0.897634,0.332718,0.424833,0.326973
0.343907,0.466279,0.103476,0.491778
0.332429,0.327923,0.562888,0.463832
0.303937,0.269571,0.356042,0.672780
0.569888,0.426167,0.659758,0.421021
0.498996,0.396204,0.244885,0.403623
0.381347,0.368367,0.587879,0.573724
0.852127,0.505453,0.267782,0.578543
0.468250,0.302680,0.106646,0.671417
0.837517,0.488965,0.354893,0.779763
0.403600,0.507986,0.230628,0.723717
0.351402,0.288106,0.197358,0.719083
0.176251,0.296543,0.045904,0.617850
0.067595,0.477903,0.184578,0.610886
0.571710,0.154409,0.209387,0.501194
0.356302,0.301342,0.093390,0.634777
0.146108,0.320473,0.294427,0.677764
0.526655,0.411668,0.214938,0.543190
0.717812,0.179019,0.534850,0.472884
0.629785,0.327172,0.098399,0.508751
0.019152,0.336946,0.243869,0.808301
0.370271,0.380246,0.071563,0.502972
0.671766,0.537247,0.593570,0.517299
0.395924,0.389454,0.284021,0.503691
0.439459,0.399748,0.044673,0.753719
0.789122,0.577729,0.404546,0.487527
0.154457,0.587647,0.364357,0.789590
0.170883,0.635025,0.294401,0.518177
0.767500,0.421612,0.310790,0.537306
0.920055,0.271077,0.506678,0.580822
0.164260,0.312982,0.011663,0.547974
0.058267,0.311536,0.272885,0.321892
0.816840,0.592292,0.274313,0.591501
0.567067,0.529405,0.264653,0.783358
0.244031,0.333832,0.066330,0.595540
0.046808,0.447677,0.342107,0.421816
0.550406,0.334733,0.446768,0.602382
0.153105,0.301097,0.078416,0.750550
0.900278,0.415732,0.705148,0.353770
0.905305,0.581142,0.146420,0.623431
0.735595,0.583556,0.198285,0.551936
0.983512,0.467182,0.145369,0.621315
0.305462,0.480956,0.580663,0.691456
0.118424,0.323595,0.186803,0.710334
0.643205,0.364583,0.192337,0.505515
0.244330,0.409594,0.593831,0.545185
0.695468,0.426420,0.498650,0.558198
0.073252,0.363567,0.141343,0.543319
0.342418,0.340844,0.180932,0.865332
0.657633,0.313374,0.190799,0.580872
0.936931,0.461691,0.191890,0.700628
0.085621,0.371246,0.223044,0.552564
0.451792,0.547736,0.264758,0.502128
0.946170,0.294312,0.227092,0.637328
0.053778,0.257064,0.300767,0.521212
0.455440,0.514874,0.458882,0.691729
0.747808,0.298161,0.183452,0.520640
0.479758,0.417002,0.306563,0.601146
0.852563,0.576271,0.216342,0.568395
0.403047,0.421378,0.293992,0.505324
0.306052,0.186079,0.289696,0.616167
0.025443,0.508363,0.230026,0.958247
0.492312,0.500240,0.347104,0.786901
0.980212,0.355195,0.137307,0.672914
0.913570,0.609221,0.227395,0.556941
0.000768,0.399087,0.242787,0.682396
0.031879,0.333912,0.654926,0.640432
0.058594,0.419038,0.413349,0.454256
0.859109,0.188729,0.190337,0.404228
0.364285,0.313716,0.063035,0.513536
0.276112,0.444814,0.374337,0.622432
0.742800,0.361861,0.301692,0.534594
0.337990,0.352172,0.430089,0.509818
0.382992,0.248623,0.317583,0.640022
0.697627,0.417826,0.590950,0.755092
0.892703,0.605815,0.129167,0.735449
0.177564,0.382343,0.450138,0.280671
0.203495,0.482688,0.361308,0.726950
0.199037,0.202074,0.291544,0.713703
0.944327,0.444857,0.159108,0.574151
0.559544,0.476324,0.098459,0.973259
0.820667,0.320674,0.529983,0.697563
0.189444,0.554011,0.347221,0.543844
0.863790,0.387162,0.174112,0.636841
0.298351,0.610106,0.402001,0.801791
0.620094,0.480657,0.220179,0.467510
0.216552,0.486828,0.286395,0.610274
0.512835,0.434351,0.130170,0.488416
0.753400,0.520543,0.149390,0.618509
0.176532,0.487639,0.043659,0.641048
0.964140,0.423842,0.050898,0.605882
0.848947,0.525541,0.234238,0.575589
0.703412,0.436918,0.094117,0.673310
0.753740,0.202440,0.329703,0.549058
0.284154,0.423707,0.277455,0.614896
0.092660,0.383145,0.145085,0.531127
0.325372,0.409077,0.129521,0.430445
0.132556,0.392919,0.142185,0.779000
0.334451,0.403797,0.144872,0.600564
0.767337,0.440470,0.107469,0.584730
0.171345,0.355944,0.343849,0.549234
0.074142,0.512013,0.198322,0.665011
0.807735,0.248675,0.065571,0.548478
0.932529,0.222051,0.245713,0.550150
0.410345,0.429255,0.047562,0.827899
0.215228,0.288567,0.399531,0.557275
0.885100,0.430304,0.096168,0.758912
0.056925,0.485306,0.139732,0.798339
0.346970,0.453381,0.102638,0.602859
0.805268,0.437604,0.138539,0.386890
0.731356,0.533853,0.556363,0.792074
0.761926,0.512225,0.099376,0.653930
0.480820,0.370132,0.135991,0.695748
0.703850,0.573968,0.108480,0.737553
0.304127,0.250968,0.476281,0.800391
0.865441,0.376652,0.487299,0.597702
0.787937,0.296524,0.390586,0.571003
0.942130,0.361189,0.131738,0.653840
0.765557,0.482141,0.202086,0.647269
0.728348,0.531253,0.385628,0.557574
0.189485,0.243787,0.055367,0.721341
0.569268,0.475637,0.322204,0.555427
0.075774,0.314673,0.259062,0.810977
0.917078,0.443344,0.260252,0.541088
0.798043,0.188809,0.289326,0.432710
0.534738,0.414367,0.107314,0.580256
0.832851,0.302779,0.556847,0.373157
0.868829,0.582215,0.309084,0.412905
0.357641,0.372937,0.157842,0.584264
0.672990,0.305797,0.177343,0.503911
0.131687,0.442576,0.235148,0.652840
0.049469,0.475064,0.107875,0.626145
0.773471,0.500407,0.340124,0.627263
0.217944,0.391842,0.300516,0.729114
0.405169,0.461099,0.223996,0.581177
0.489524,0.555907,0.361386,0.570793
0.944530,0.389311,0.444471,0.970201
0.777995,0.642618,0.180784,0.559631
0.548789,0.653300,0.074350,0.511343
0.808766,0.364286,0.622236,0.634254
0.249112,0.206831,0.488785,0.530428
0.085893,0.283322,0.065854,0.456313
0.254972,0.353550,0.300749,0.389948
0.595721,0.584606,0.479414,0.647964
0.336180,0.436481,0.297320,0.604262
0.988380,0.712444,0.391309,0.498246
0.552275,0.292439,0.205902,0.429633
0.568293,0.304223,0.148257,0.564352
0.741919,0.281286,0.494037,0.532437
0.515027,0.298495,0.626653,0.489476
0.173763,0.368393,0.018113,0.598076
0.201402,0.455752,0.450583,0.485702
0.453729,0.354127,0.337595,0.375752
0.252930,0.628351,0.280728,0.726915
0.207119,0.489353,0.240282,0.671999
0.367795,0.543841,0.143369,0.723556
0.802205,0.247277,0.387291,0.401540
0.864931,0.329111,0.522762,0.546519
0.263361,0.262834,0.222424,0.542077
0.197645,0.515693,0.352431,0.630240
0.035965,0.500868,0.289475,0.561470
0.009273,0.406895,0.227771,0.425636
0.366746,0.507671,0.220497,0.670397
0.193624,0.322253,0.398567,0.339523
0.503628,0.516109,0.273408,0.615947
0.131420,0.223126,0.321116,0.602804
0.626759,0.353063,0.247484,0.448206
0.557313,0.403469,0.389871,0.676310
0.913913,0.532949,0.536699,0.790090
0.810693,0.359418,0.742596,0.520961
0.121615,0.472087,0.289843,0.671444
0.546988,0.361497,0.395677,0.661177
0.367011,0.397362,0.029321,0.742037
0.041128,0.347444,0.120415,0.564901
0.550124,0.435804,0.412941,0.535627
0.975681,0.079861,0.349315,0.774040
0.145234,0.420690,0.270264,0.490864
0.004973,0.360806,0.146439,0.594323
0.198357,0.514435,0.087258,0.626391
0.429741,0.362823,0.346216,0.580159
0.264235,0.551873,0.144844,0.530515
0.693294,0.593500,0.063727,0.726495
0.267262,0.338903,0.351221,0.738608
0.862697,0.415882,0.559101,0.321661
0.128266,0.188313,0.168395,0.716801
0.155401,0.362644,0.150629,0.598325
0.969377,0.485113,0.119399,0.738125
0.073291,0.538995,0.157676,0.789711
0.755000,0.553751,0.275966,0.571818
0.083768,0.377551,0.424543,0.614155
0.158740,0.186670,0.139113,0.431475
0.624709,0.364895,0.428252,0.390803
0.824836,0.464445,0.211560,0.602142
0.616836,0.344934,0.244478,0.701093
0.996313,0.492927,0.211780,0.513061
0.986265,0.417159,0.273066,0.596493
0.149683,0.406708,0.387026,0.755340
0.466364,0.279407,0.148052,0.387786
0.469376,0.503626,0.285686,0.544138
0.186642,0.340062,0.215243,0.720806
0.658724,0.476727,0.041481,0.398044
0.869923,0.424885,0.405302,0.630644
0.739315,0.409745,0.399558,0.725352
0.788912,0.501670,0.298893,0.447198
0.260895,0.404877,0.378190,0.522494
0.565898,0.315919,0.125244,0.341089
0.177192,0.434374,0.281036,0.622694
0.763242,0.544416,0.119499,0.588428
0.930356,0.489426,0.455927,0.659161
0.498008,0.010452,0.605095,0.532870
0.518001,0.134877,0.214078,0.648026
0.738634,0.537496,0.173978,0.577037
0.893684,0.397612,0.330787,0.682598
0.092034,0.530978,0.604872,0.698893
0.753553,0.498110,0.390620,0.640827
0.895477,0.588040,0.344952,0.493207
0.208457,0.516292,0.196664,0.692876
0.295082,0.502826,0.351587,0.592406
0.470593,0.555879,0.161028,0.460374
0.595045,0.490875,0.300830,0.678261
0.457930,0.336295,0.311263,0.626836
0.573255,0.492342,0.122545,0.589626
0.388186,0.231893,0.135566,0.634731
0.421755,0.464712,0.337028,0.642504
0.310650,0.481040,0.104175,0.832322
0.653862,0.351891,0.233012,0.514523
0.937840,0.306193,0.340568,0.697147
0.985741,0.574462,0.618733,0.551617
0.382279,0.332597,0.255096,0.623534
0.044784,0.123334,0.168252,0.690712
0.634454,0.131921,0.207138,0.725940
0.953516,0.487935,0.177500,0.550939
0.952844,0.347165,0.044334,0.541602
0.686639,0.285301,0.316405,0.729521
0.374571,0.314243,0.429142,0.470594
0.083220,0.500873,0.295327,0.584789
0.461908,0.444185,0.050527,0.606626
0.655014,0.355399,0.355564,0.532303
0.722625,0.532529,0.115380,0.611394
0.661684,0.516497,0.513743,0.358213
0.786714,0.373691,0.222842,0.875427
0.112677,0.158048,0.064350,0.563991
0.517710,0.498346,0.540656,0.551738
0.451663,0.569395,0.315076,0.437599
0.501146,0.527315,0.600403,0.480136
0.465959,0.331930,0.169040,0.389911
0.604679,0.515642,0.105245,0.365065
0.106607,0.443085,0.366732,0.620178
0.010647,0.435453,0.228692,0.678004
0.436685,0.289234,0.128051,0.615712
0.588571,0.402921,0.463093,0.689866
0.424180,0.370375,0.391938,0.465398
0.514729,0.485877,0.403626,0.748210
0.400888,0.312883,0.454869,0.671751
0.812755,0.389585,0.358571,0.919279
0.810160,0.503195,0.417544,0.763969
0.151060,0.613738,0.397922,0.449071
0.623794,0.443153,0.496361,0.482587
0.523233,0.262970,0.074995,0.805977
0.056021,0.513357,0.305472,0.453599
0.088074,0.498883,0.156749,0.694125
0.814100,0.462871,0.102373,0.722257
0.715918,0.170539,0.476947,0.548149
