m_campaign_0,m_campaign_1,m_campaign_2,m_campaign_3
0.369330,0.560760,0.288464,0.500966
0.010173,0.600750,0.278460,0.470953
0.249059,0.511605,0.413909,0.590350
0.382508,0.604612,0.401943,0.583148
0.067702,0.694085,0.346949,0.607330
0.263926,0.685015,0.337649,0.620654
0.305288,0.607852,0.256845,0.529171
0.382678,0.399787,0.429110,0.502886
0.157633,0.652718,0.361147,0.586503
0.384544,0.774091,0.217116,0.480405
0.408094,0.770033,0.326322,0.730466
0.326864,0.633383,0.327892,0.544955
0.061365,0.631646,0.286047,0.651370
0.124469,0.523425,0.468979,0.399376
0.160275,0.591908,0.404639,0.595601
0.288574,0.676155,0.333189,0.557029
0.281842,0.679693,0.331498,0.366504
0.334414,0.567015,0.212964,0.515405
0.274675,0.669505,0.296850,0.608943
0.404608,0.560017,0.184103,0.445333
0.146281,0.594724,0.345312,0.586376
0.154633,0.527837,0.362988,0.638571
0.272496,0.667193,0.332877,0.517114
0.131564,0.647960,0.337997,0.474786
0.264155,0.715086,0.471844,0.554540
0.101499,0.637451,0.284956,0.433611
0.251965,0.570527,0.372262,0.568699
0.251385,0.548056,0.303130,0.506777
0.165734,0.625356,0.202475,0.574953
0.265054,0.658608,0.369986,0.542563
0.181555,0.685241,0.260677,0.615133
0.385907,0.723086,0.263384,0.584443
0.282475,0.537676,0.349699,0.554993
0.263263,0.552539,0.359854,0.650202
0.228922,0.597485,0.212492,0.529927
0.279632,0.630652,0.399496,0.488247
0.260025,0.620918,0.256878,0.448944
0.230963,0.614948,0.443356,0.679197
0.198287,0.607521,0.301599,0.454857
0.309925,0.540948,0.490421,0.433866
0.346499,0.605197,0.343061,0.630598
0.284440,0.705341,0.357601,0.564413
0.288386,0.593960,0.383969,0.581502
0.296407,0.624053,0.218490,0.742649
0.209557,0.625453,0.339521,0.373922
0.242786,0.615101,0.192829,0.604906
0.201661,0.691788,0.274424,0.431421
0.173084,0.584573,0.377591,0.519497
0.219836,0.652530,0.239663,0.609746
0.223520,0.595341,0.343954,0.540102
0.241725,0.502694,0.221505,0.509912
0.178993,0.648063,0.347809,0.577241
0.223649,0.683509,0.242373,0.535833
0.351147,0.527325,0.105183,0.496020
0.174711,0.687760,0.379367,0.582597
0.106588,0.569140,0.286286,0.499718
0.097860,0.606372,0.508225,0.607917
0.271255,0.726745,0.254068,0.582659
0.219828,0.588435,0.330350,0.530040
0.244260,0.567339,0.385901,0.552628
0.259227,0.598856,0.224420,0.591652
0.473793,0.632327,0.351098,0.462081
0.188326,0.590644,0.288246,0.601842
0.148284,0.529018,0.342915,0.571506
0.280374,0.657899,0.126114,0.593467
0.256329,0.623523,0.297858,0.538742
0.221730,0.475701,0.085552,0.653026
0.320306,0.467524,0.387322,0.510510
0.231326,0.474261,0.419101,0.621562
0.302653,0.606245,0.423078,0.559503
0.299313,0.501411,0.328872,0.671709
0.239744,0.426281,0.370519,0.579066
0.206100,0.532745,0.351151,0.394019
0.231034,0.572572,0.198542,0.617028
0.099796,0.637946,0.317934,0.620354
0.430913,0.531434,0.434602,0.459038
0.134471,0.690374,0.308966,0.631530
0.122535,0.592640,0.273076,0.537089
0.326741,0.475227,0.259274,0.498403
0.225807,0.662266,0.376927,0.452550
0.195273,0.632808,0.238706,0.599933
0.195351,0.524641,0.126142,0.510400
0.219420,0.645500,0.252201,0.756843
0.233736,0.568619,0.251583,0.475883
0.383898,0.600731,0.188714,0.517951
0.070636,0.509897,0.392598,0.468474
0.256003,0.781421,0.157790,0.590644
0.430053,0.566142,0.334101,0.759004
0.241679,0.669573,0.294336,0.482625
0.256188,0.541371,0.317547,0.490628
0.344527,0.636635,0.300104,0.519659
0.081666,0.755980,0.235061,0.545875
0.174624,0.694669,0.331687,0.565304
0.227802,0.443847,0.413120,0.603111
0.416175,0.468932,0.243293,0.613522
0.194548,0.661635,0.313815,0.690826
0.229000,0.573354,0.422494,0.614711
0.242444,0.681210,0.273366,0.546067
0.246632,0.548759,0.446941,0.546443
0.092239,0.776241,0.309744,0.441925
0.281302,0.476963,0.304116,0.548973
0.214802,0.656682,0.188023,0.695674
0.205257,0.522685,0.261766,0.569320
0.321264,0.467943,0.360625,0.559420
0.289070,0.699165,0.252029,0.563769
0.160469,0.384158,0.277036,0.528173
0.238381,0.708768,0.197656,0.388029
0.247194,0.608344,0.324067,0.495084
0.247366,0.724174,0.290415,0.652609
0.176017,0.565191,0.539247,0.489534
0.162018,0.556799,0.229539,0.539529
0.172319,0.448300,0.308505,0.494136
0.163799,0.654910,0.388240,0.683925
0.239589,0.583123,0.267202,0.507996
0.347557,0.706059,0.059422,0.595437
0.275178,0.629923,0.385158,0.456857
0.367685,0.571855,0.159098,0.524259
0.226326,0.561627,0.379557,0.556122
0.348266,0.668816,0.285287,0.708464
0.287930,0.751464,0.199974,0.554523
0.311069,0.480987,0.238608,0.724216
0.044593,0.543125,0.424871,0.663172
0.185342,0.566559,0.279861,0.426434
0.125205,0.634582,0.242592,0.599292
0.206033,0.406987,0.286272,0.525452
0.190615,0.610461,0.184184,0.623626
0.168491,0.668366,0.437240,0.716163
0.279928,0.662329,0.353310,0.534069
0.244493,0.575582,0.300776,0.604699
0.305880,0.559785,0.294647,0.742934
0.320839,0.795050,0.227319,0.607334
0.258039,0.566787,0.455695,0.496319
0.227013,0.543553,0.115396,0.607096
0.236731,0.599280,0.123712,0.552140
0.221719,0.559359,0.213295,0.583488
0.148732,0.659741,0.407595,0.463009
0.158204,0.648024,0.178107,0.574636
0.264606,0.767223,0.147381,0.616512
0.267854,0.545857,0.107022,0.587558
0.296471,0.609886,0.248412,0.537346
0.326311,0.607276,0.360961,0.593838
0.253148,0.539958,0.259255,0.483797
0.332887,0.719852,0.167881,0.432964
0.154715,0.821734,0.265169,0.559965
0.362904,0.633962,0.156546,0.543604
0.203253,0.582046,0.305712,0.637556
0.250341,0.584997,0.213906,0.398272
0.266666,0.602316,0.358726,0.496631
0.347375,0.744464,0.294217,0.615867
0.165773,0.439196,0.337314,0.651152
0.283721,0.661534,0.241264,0.544276
0.355576,0.597389,0.169368,0.791507
0.331618,0.581586,0.265834,0.607259
0.281882,0.554195,0.353332,0.547325
0.122174,0.518491,0.382920,0.489089
0.175479,0.602585,0.266295,0.457880
0.312442,0.535475,0.263897,0.536264
0.279422,0.544810,0.229641,0.535913
0.365229,0.596424,0.301430,0.594178
0.341211,0.549029,0.172363,0.591025
0.089473,0.580199,0.274378,0.513847
0.352577,0.628856,0.351196,0.583740
0.266882,0.605119,0.319812,0.485152
0.223225,0.463276,0.171163,0.679010
0.349106,0.604374,0.448303,0.537260
0.176497,0.638333,0.261337,0.457718
0.211802,0.558469,0.266573,0.561367
0.344595,0.766345,0.261809,0.525268
0.155703,0.583976,0.369280,0.535299
0.400012,0.605482,0.453090,0.448115
0.316542,0.571611,0.320592,0.650556
0.231970,0.496763,0.313935,0.630365
0.231730,0.653761,0.314810,0.587464
0.335286,0.563485,0.354187,0.417292
0.338828,0.677676,0.223195,0.547395
0.121102,0.621797,0.359557,0.579061
0.312711,0.582956,0.299838,0.485058
0.143518,0.488321,0.279942,0.430496
0.409473,0.629072,0.362446,0.602015
0.291934,0.688863,0.286737,0.450197
0.330012,0.620108,0.452561,0.669055
0.199635,0.590810,0.255158,0.535285
0.300661,0.620952,0.241920,0.562936
0.365589,0.539498,0.164268,0.415766
0.148375,0.702927,0.316593,0.503906
0.344074,0.704479,0.263475,0.585920
0.154283,0.598874,0.358589,0.700128
0.272422,0.654914,0.330145,0.506941
0.254344,0.574507,0.495592,0.638667
0.434789,0.733718,0.271761,0.412982
0.202391,0.508524,0.282851,0.532025
0.073047,0.629850,0.431214,0.492811
0.474287,0.604105,0.295498,0.568861
0.467957,0.659484,0.189092,0.616243
0.278627,0.667183,0.170297,0.542742
0.316255,0.632348,0.310085,0.493709
0.136273,0.568948,0.105526,0.596864
0.143977,0.565126,0.277464,0.554725
0.091811,0.704012,0.303256,0.681655
0.395166,0.642327,0.292338,0.664454
0.232435,0.680057,0.250920,0.531222
0.252535,0.677706,0.207022,0.598534
0.060974,0.505483,0.533602,0.585288
0.187127,0.636842,0.445759,0.631456
0.249500,0.690328,0.193480,0.456957
0.298187,0.592745,0.215541,0.486936
0.254786,0.651550,0.161086,0.622318
0.193847,0.668187,0.402544,0.626087
0.339376,0.607775,0.140715,0.637642
0.305240,0.472383,0.237736,0.588629
0.225120,0.598774,0.312071,0.499005
0.276366,0.642618,0.131657,0.438419
0.339293,0.723830,0.299657,0.635074
0.179755,0.610530,0.329381,0.310399
0.151971,0.599901,0.154384,0.573007
0.142009,0.561624,0.302550,0.495853
0.319957,0.680441,0.284691,0.433689
0.236860,0.523471,0.314626,0.428646
0.180428,0.593900,0.154385,0.534628
0.089868,0.583953,0.225988,0.469240
0.193559,0.595363,0.137229,0.592976
0.099917,0.522459,0.292338,0.654660
0.276898,0.651662,0.289102,0.669905
0.276339,0.744957,0.245638,0.470304
0.256423,0.624536,0.301404,0.603100
0.313711,0.558662,0.261428,0.538827
0.244210,0.433371,0.443292,0.551428
0.285096,0.543359,0.348073,0.525833
0.132985,0.738209,0.346802,0.500940
0.301535,0.604139,0.387045,0.482067
0.298418,0.611569,0.233322,0.534309
0.313900,0.643413,0.395494,0.534527
0.375891,0.508284,0.410544,0.358857
0.342772,0.621767,0.269576,0.536142
0.020494,0.499992,0.411128,0.454531
0.238361,0.497713,0.250914,0.691399
0.227380,0.511133,0.409260,0.521010
0.284297,0.661676,0.195680,0.568792
0.205140,0.537207,0.380144,0.511729
0.073098,0.640272,0.301466,0.541472
0.263690,0.518840,0.215928,0.637769
0.426946,0.534585,0.362911,0.552257
0.201998,0.595716,0.283712,0.712890
0.136095,0.533236,0.411748,0.605661
0.212687,0.673045,0.285658,0.728078
0.298624,0.467809,0.488119,0.459630
0.346252,0.534374,0.236972,0.465017
0.282904,0.664292,0.237708,0.681837
0.301285,0.566951,0.333789,0.474242
0.197732,0.498953,0.273374,0.423798
0.066636,0.525135,0.382496,0.683681
0.298035,0.564252,0.336311,0.591363
0.146330,0.603937,0.107815,0.445509
0.167283,0.588886,0.336069,0.510753
0.360913,0.478244,0.140782,0.419713
0.193838,0.622122,0.249530,0.664073
0.176484,0.758207,0.443983,0.547819
0.331934,0.505293,0.281231,0.707315
0.305590,0.695889,0.372486,0.663530
0.169978,0.613659,0.193078,0.503517
0.217353,0.611400,0.203484,0.432447
0.247927,0.767462,0.261851,0.696565
0.344066,0.664133,0.273655,0.605625
0.184629,0.599361,0.153041,0.548147
0.206681,0.561071,0.258318,0.524053
0.166829,0.588565,0.364244,0.617354
0.176005,0.729396,0.203936,0.572744
0.173947,0.634471,0.200440,0.442293
0.142633,0.593462,0.305069,0.579378
0.077378,0.530154,0.292460,0.583829
0.240829,0.577602,0.323598,0.547884
0.370321,0.694498,0.277915,0.584834
0.226096,0.661368,0.255399,0.516131
0.124326,0.537595,0.217290,0.723075
0.252250,0.606891,0.354913,0.672546
0.136113,0.668264,0.434166,0.463665
0.253261,0.546521,0.341856,0.561006
0.245055,0.447165,0.417832,0.505617
0.413914,0.557447,0.243320,0.476143
0.245683,0.554734,0.198991,0.538920
0.195177,0.664006,0.165608,0.642084
0.015546,0.782618,0.358755,0.460973
0.218428,0.740875,0.357724,0.482288
0.309023,0.754618,0.179821,0.676033
0.345806,0.485691,0.388989,0.643517
0.155168,0.495027,0.259467,0.524278
0.251060,0.553475,0.377553,0.446044
0.219921,0.667489,0.308273,0.619034
0.291847,0.647579,0.364702,0.666018
0.305898,0.678522,0.191210,0.580490
0.372863,0.607704,0.404260,0.613816
0.283075,0.641602,0.298860,0.488417
0.137532,0.606647,0.338207,0.579121
0.168021,0.574485,0.307623,0.650489
0.411630,0.645946,0.351253,0.477309
0.303192,0.723190,0.306081,0.549805
0.239549,0.585906,0.282490,0.480510
0.258031,0.767548,0.371619,0.443312
0.226701,0.600223,0.264400,0.677280
0.193914,0.603913,0.268779,0.512065
0.152799,0.633331,0.278906,0.456412
0.207789,0.573385,0.284442,0.403628
0.238351,0.489253,0.238400,0.481847
0.210965,0.622072,0.331536,0.570268
0.448716,0.653962,0.347233,0.502983
0.421695,0.594851,0.285664,0.549130
0.254976,0.684362,0.486884,0.543211
0.184649,0.460347,0.220704,0.462356
0.420283,0.674149,0.322773,0.526902
0.189510,0.523676,0.255170,0.569167
0.189548,0.638065,0.291361,0.748198
0.338150,0.568747,0.329204,0.677094
0.298642,0.650748,0.401706,0.552810
0.356087,0.502946,0.348977,0.450559
0.227426,0.689626,0.201240,0.569377
0.312096,0.629807,0.330154,0.562419
0.224735,0.635829,0.265087,0.610159
0.265000,0.609486,0.286735,0.562587
0.215237,0.743378,0.327850,0.563537
0.276790,0.425063,0.319182,0.658862
0.244742,0.636635,0.359975,0.596411
0.128886,0.644584,0.412294,0.554654
0.211947,0.681981,0.421207,0.481944
0.269062,0.641169,0.158797,0.520644
0.217186,0.539250,0.392431,0.559514
0.306013,0.501679,0.245612,0.537704
0.392519,0.694312,0.332104,0.643686
0.237500,0.555120,0.347164,0.537196
0.149551,0.623470,0.465360,0.678174
0.190330,0.629777,0.314820,0.578057
0.273708,0.507022,0.317025,0.580257
0.389489,0.599692,0.388822,0.579107
0.137455,0.537083,0.364343,0.548869
0.321827,0.611730,0.327378,0.534492
0.306268,0.618921,0.308065,0.531810
0.272748,0.538009,0.261299,0.570322
0.288715,0.680109,0.166874,0.674842
0.142789,0.679488,0.317881,0.576439
0.181418,0.626969,0.351515,0.530669
0.275771,0.563600,0.480577,0.615691
0.234434,0.516727,0.277773,0.572603
0.308362,0.679862,0.300008,0.478606
0.241755,0.587158,0.202915,0.555337
0.211058,0.651687,0.234374,0.367589
0.287418,0.543776,0.385214,0.592711
0.360603,0.559059,0.342547,0.499305
0.211163,0.560705,0.372144,0.453683
0.274373,0.546942,0.282545,0.536312
0.370979,0.544262,0.178638,0.597281
0.332580,0.578753,0.235322,0.663825
0.251859,0.574794,0.182446,0.638541
0.332445,0.640080,0.360708,0.539281
0.285269,0.654650,0.338700,0.557270
0.360163,0.451337,0.342581,0.448050
0.197486,0.533693,0.382962,0.539103
0.214822,0.526987,0.243090,0.578129
0.182384,0.661618,0.228355,0.589437
0.221579,0.475245,0.294314,0.558185
0.345647,0.741008,0.129135,0.659633
0.435828,0.511456,0.440490,0.681305
0.208558,0.689771,0.473705,0.656624
0.163999,0.649750,0.316521,0.706907
0.356219,0.661090,0.180413,0.485649
0.208052,0.551125,0.282943,0.402697
0.160141,0.508463,0.392545,0.510169
0.280219,0.570829,0.382932,0.519436
0.248501,0.499094,0.490175,0.452236
0.438355,0.585443,0.252799,0.576933
0.186719,0.662303,0.231790,0.434130
0.236850,0.482347,0.306493,0.577449
0.208644,0.528872,0.434698,0.534379
0.223734,0.596219,0.167477,0.602316
0.061679,0.599745,0.452579,0.459318
0.261794,0.640106,0.281201,0.558767
0.140567,0.621596,0.287533,0.669856
0.329089,0.509761,0.224454,0.566586
0.217898,0.654084,0.218017,0.453253
0.306385,0.570037,0.276176,0.671548
0.220997,0.598415,0.287643,0.618465
0.399049,0.646763,0.382643,0.649530
0.310202,0.622949,0.349040,0.608609
0.204815,0.545349,0.308761,0.541284
0.134458,0.643479,0.409267,0.657552
0.245300,0.695386,0.325734,0.649476
0.148845,0.557022,0.265662,0.548906
0.397430,0.542083,0.352486,0.402525
0.158179,0.670273,0.379605,0.594968
0.324747,0.636741,0.260233,0.601164
0.178253,0.552237,0.199116,0.514052
0.181401,0.497897,0.272497,0.533838
0.266112,0.631964,0.267310,0.466322
0.178109,0.625857,0.272483,0.504336
0.157841,0.514929,0.280939,0.398690
0.246908,0.528999,0.207965,0.467747
0.298852,0.575260,0.310979,0.600566
0.419393,0.734152,0.260458,0.562629
0.241697,0.511969,0.323178,0.496908
0.193976,0.635288,0.302860,0.443716
0.367646,0.614524,0.102143,0.558298
0.362441,0.664479,0.335121,0.341705
0.201993,0.465662,0.408740,0.587540
0.231726,0.620175,0.245864,0.552956
0.062379,0.666347,0.181942,0.607588
0.306544,0.706886,0.372412,0.562979
0.225968,0.590210,0.232267,0.499931
0.370110,0.743206,0.163034,0.536940
0.195802,0.669300,0.300651,0.621726
0.299199,0.509246,0.286794,0.617796
0.202881,0.602039,0.308207,0.658986
0.409606,0.802946,0.091983,0.623848
0.369934,0.705328,0.320215,0.475609
0.335622,0.643926,0.278589,0.501913
0.205377,0.662716,0.256435,0.478961
0.240892,0.505518,0.328530,0.601346
0.284264,0.432625,0.314817,0.566169
0.239969,0.540171,0.295172,0.658262
0.149173,0.668214,0.252521,0.534688
0.333891,0.613674,0.346789,0.594966
0.148774,0.612458,0.118970,0.445670
0.283873,0.626994,0.264690,0.627198
0.357559,0.458157,0.400622,0.492737
0.282904,0.621945,0.310834,0.625577
0.283405,0.448247,0.279430,0.521067
0.289939,0.638761,0.264344,0.643684
0.347726,0.554645,0.267650,0.373052
0.294291,0.728657,0.143326,0.430475
0.295778,0.500976,0.228154,0.609195
0.158718,0.517608,0.270775,0.580590
0.303741,0.564114,0.213637,0.675407
0.212095,0.433556,0.268939,0.611465
0.200509,0.488268,0.359005,0.496902
0.700301,0.157925,0.542513,0.343136
0.517747,0.142725,0.705169,0.390678
0.638543,0.286338,0.603110,0.262833
0.857754,0.275173,0.582684,0.259073
0.654364,0.312030,0.503784,0.200243
0.813579,0.242113,0.540010,0.369157
0.714056,0.318878,0.573667,0.215999
0.706014,0.293250,0.491282,0.398378
0.659030,0.175482,0.574748,0.359619
0.687966,0.285116,0.504418,0.165311
0.614494,0.208399,0.584488,0.387940
0.610666,0.299550,0.550758,0.296728
0.621139,0.311124,0.549680,0.324735
0.715796,0.320871,0.543488,0.243701
0.553477,0.226125,0.650958,0.391297
0.658099,0.181936,0.617100,0.235903
0.691002,0.230535,0.575466,0.216340
0.792226,0.084388,0.598955,0.370186
0.498340,0.299202,0.484119,0.269358
0.660321,0.210936,0.481356,0.262102
0.698626,0.313938,0.540062,0.295005
0.730223,0.293251,0.588834,0.212083
0.540376,0.301002,0.543920,0.133783
0.675703,0.234187,0.569629,0.210559
0.729661,0.220985,0.535556,0.405638
0.498710,0.111484,0.641610,0.278380
0.816227,0.284254,0.476264,0.234382
0.592254,0.196423,0.512043,0.231862
0.668883,0.183079,0.550813,0.308952
0.578038,0.353358,0.590244,0.374595
0.589616,0.114406,0.619758,0.284341
0.652962,0.268189,0.557303,0.345968
0.693290,0.253740,0.600827,0.117175
0.655505,0.356934,0.594289,0.311662
0.697447,0.230202,0.618678,0.237970
0.835765,0.179108,0.428626,0.399954
0.506891,0.270238,0.485528,0.334990
0.576868,0.255138,0.568835,0.387391
0.665996,0.135777,0.594696,0.319428
0.555197,0.238566,0.602080,0.320371
0.664674,0.336675,0.418124,0.312035
0.644826,0.234160,0.433206,0.272549
0.668254,0.175899,0.611992,0.244875
0.656970,0.231512,0.605243,0.406081
0.767251,0.383108,0.601055,0.352062
0.655874,0.229795,0.559917,0.221438
0.662138,0.093173,0.544678,0.138343
0.656600,0.311245,0.519324,0.350586
0.588455,0.034253,0.697747,0.347181
0.629463,0.209602,0.501723,0.376199
0.793378,0.210477,0.553498,0.243864
0.581589,0.239468,0.650741,0.243977
0.706409,0.267867,0.587761,0.307810
0.767075,0.395416,0.507174,0.230111
0.514175,0.271844,0.593672,0.193726
0.742813,0.418163,0.553107,0.517602
0.550701,0.217366,0.509877,0.336559
0.687262,0.116832,0.540174,0.406910
0.786276,0.231265,0.532147,0.250316
0.696930,0.186967,0.526440,0.348429
0.695998,0.253325,0.566274,0.251457
0.670344,0.349248,0.468188,0.285528
0.497466,0.254543,0.531046,0.245241
0.615814,0.185610,0.549715,0.241840
0.808097,0.321609,0.638596,0.286196
0.646425,0.171728,0.512279,0.118598
0.618202,0.159258,0.578985,0.435759
0.682188,0.237686,0.525433,0.193301
0.758030,0.370757,0.607574,0.267020
0.613639,0.284776,0.611003,0.249657
0.526351,0.084846,0.495420,0.286997
0.644615,0.327363,0.540051,0.267876
0.650853,0.196841,0.525069,0.366238
0.525791,0.225762,0.656407,0.216641
0.630899,0.082182,0.528382,0.361042
0.514972,0.355684,0.583104,0.271501
0.642160,0.048766,0.453088,0.254454
0.652938,0.220147,0.588958,0.324992
0.589240,0.295340,0.570018,0.358219
0.624927,0.235077,0.454949,0.218498
0.711715,0.272025,0.589133,0.341812
0.580279,0.283233,0.310192,0.260401
0.702347,0.173446,0.564022,0.291268
0.775780,0.159420,0.569255,0.282200
0.588041,0.148023,0.540444,0.172524
0.589946,0.249209,0.404603,0.265155
0.576508,0.211216,0.636096,0.187183
0.732190,0.243725,0.569531,0.212481
0.669484,0.227511,0.585140,0.460238
0.668257,0.265655,0.596256,0.288223
0.675156,0.308872,0.677362,0.450578
0.599363,0.288271,0.531423,0.237000
0.704078,0.369720,0.518383,0.370888
0.710223,0.164582,0.567757,0.271073
0.683286,0.246383,0.620931,0.131897
0.587414,0.244203,0.569295,0.228453
0.549223,0.334597,0.531279,0.411492
0.562983,0.193154,0.499021,0.215950
0.498339,0.284277,0.666711,0.278391
0.694124,0.380157,0.575890,0.346905
0.631196,0.302154,0.596102,0.228701
0.712302,0.265786,0.672943,0.320140
0.608075,0.336415,0.457254,0.106016
0.613609,0.248891,0.614145,0.330264
0.728236,0.266153,0.589054,0.355037
0.749407,0.273958,0.454704,0.384083
0.663557,0.280501,0.447529,0.254691
0.560181,0.215031,0.616486,0.151216
0.721840,0.305801,0.564540,0.161055
0.539913,0.161803,0.630803,0.369152
0.631940,0.287122,0.578961,0.434981
0.683572,0.298949,0.503368,0.326782
0.522374,0.124970,0.406755,0.313381
0.625787,0.142926,0.631856,0.334178
0.684479,0.222970,0.464072,0.338249
0.697913,0.328628,0.501351,0.268765
0.633619,0.178433,0.557218,0.227667
0.685042,0.148901,0.487734,0.339473
0.550930,0.282714,0.453772,0.271217
0.628397,0.125830,0.624025,0.356590
0.574134,0.262547,0.592035,0.068349
0.567041,0.248383,0.523479,0.241545
0.640765,0.299492,0.551503,0.314032
0.493721,0.274903,0.474775,0.234975
0.598277,0.350992,0.631351,0.218931
0.648972,0.320911,0.522688,0.375106
0.480768,0.184424,0.578376,0.401998
0.670770,0.101285,0.662319,0.278654
0.548973,0.258790,0.688512,0.278142
0.633413,0.369126,0.509502,0.444368
0.704607,0.297238,0.600687,0.276795
0.559537,0.284504,0.513651,0.188791
0.662379,0.234919,0.559480,0.280725
0.707499,0.301153,0.542865,0.387830
0.473103,0.301543,0.361882,0.105805
0.546233,0.217678,0.664615,0.359843
0.681249,0.286998,0.511263,0.281199
0.729171,0.239559,0.537614,0.355044
0.691049,0.225300,0.506035,0.229088
0.567142,0.283170,0.691894,0.316985
0.702732,0.179261,0.529717,0.435909
0.696492,0.395718,0.518497,0.304199
0.670735,0.125729,0.577242,0.073926
0.677226,0.112212,0.579362,0.319617
0.619248,0.151007,0.685071,0.333192
0.718143,0.243014,0.522634,0.314664
0.658407,0.196573,0.647358,0.439180
0.509692,0.389189,0.493929,0.325314
0.611569,0.196771,0.506619,0.193953
0.701542,0.430769,0.607696,0.239294
0.525765,0.166567,0.619465,0.325017
0.576103,0.191553,0.505062,0.260986
0.751262,0.252542,0.570383,0.333061
0.644000,0.192502,0.675694,0.309091
0.613738,0.193728,0.497564,0.369000
0.644182,0.246531,0.557371,0.290346
0.666148,0.235645,0.581953,0.214007
0.618107,0.352209,0.649751,0.196724
0.687919,0.282449,0.483746,0.439164
0.655270,0.229701,0.603915,0.289412
0.790607,0.316077,0.518016,0.228169
0.579388,0.159590,0.689695,0.280367
0.626272,0.162521,0.433263,0.203944
0.666294,0.113037,0.583002,0.282317
0.687290,0.054159,0.605737,0.450473
0.571872,0.083771,0.528976,0.396486
0.633003,0.097959,0.585377,0.364790
0.639558,0.076415,0.692019,0.219870
0.580408,0.219498,0.577128,0.259505
0.849912,0.351727,0.550398,0.338396
0.720872,0.115211,0.568919,0.323997
0.552552,0.236261,0.576489,0.335308
0.660715,0.293269,0.527723,0.381052
0.887587,0.129291,0.523900,0.306465
0.673913,0.264964,0.548509,0.315655
0.581594,0.134593,0.632142,0.431166
0.594688,0.322973,0.575247,0.312285
0.819995,0.344184,0.487955,0.168955
0.666437,0.180039,0.480262,0.236874
0.496177,0.229146,0.585316,0.394428
0.672142,0.136981,0.581338,0.365945
0.672639,0.375099,0.603635,0.338345
0.580679,0.298721,0.571619,0.478618
0.591348,0.205616,0.617352,0.205385
0.606352,0.377589,0.679400,0.305715
0.617773,0.405734,0.738597,0.334795
0.433229,0.194383,0.619024,0.233120
0.630479,0.288699,0.459183,0.305972
0.567197,0.317263,0.483443,0.337614
0.762730,0.246386,0.579931,0.184438
0.653244,0.279341,0.438626,0.226451
0.715372,0.474710,0.546797,0.271988
0.585109,0.340480,0.599083,0.218336
0.438742,0.171192,0.481743,0.158359
0.797342,0.311357,0.677031,0.266713
0.578550,0.216379,0.550323,0.372683
0.664637,0.234914,0.628006,0.316152
0.686631,0.214249,0.618774,0.184258
0.683579,0.204441,0.436045,0.576600
0.901201,0.307060,0.652353,0.288028
0.658892,0.303945,0.619325,0.309308
0.651150,0.309966,0.729521,0.222974
0.626675,0.345348,0.532236,0.204408
0.579917,0.382522,0.637736,0.367150
0.611424,0.290335,0.563690,0.251514
0.835418,0.179920,0.499991,0.354636
0.662221,0.454823,0.510415,0.258916
0.546400,0.408949,0.555012,0.179982
0.545921,0.198716,0.584917,0.135582
0.786878,0.103805,0.519195,0.364362
0.621924,0.229530,0.463436,0.184410
0.448677,0.331526,0.535728,0.467495
0.626484,0.236695,0.498547,0.343781
0.682627,0.213143,0.526495,0.321653
0.507089,0.281560,0.527367,0.256978
0.776637,0.108293,0.521451,0.209039
0.743789,0.155283,0.614831,0.250973
0.627429,0.118838,0.530617,0.321238
0.673917,0.135375,0.557699,0.161584
0.682717,0.233535,0.487864,0.380121
0.740794,0.332192,0.464658,0.420629
0.577974,0.316977,0.470382,0.386511
0.523519,0.272853,0.445590,0.206668
0.615736,0.230091,0.394262,0.170669
0.752230,0.201086,0.557775,0.288249
0.640123,0.281731,0.589150,0.251936
0.746670,0.196931,0.392789,0.353264
0.749269,0.246332,0.577450,0.277068
0.623675,0.243379,0.464052,0.157331
0.653631,0.227208,0.649301,0.208634
0.675076,0.179710,0.629623,0.230175
0.566472,0.176389,0.478811,0.158814
0.677835,0.325364,0.485143,0.286073
0.679505,0.321274,0.708992,0.165208
0.519373,0.238914,0.616435,0.127001
0.737522,0.300109,0.378531,0.369299
0.512046,0.203504,0.532304,0.221596
0.680851,0.252209,0.596148,0.403221
0.671742,0.151855,0.512340,0.259411
0.652379,0.236728,0.547619,0.181499
0.653651,0.197352,0.770697,0.251343
0.698282,0.153731,0.460159,0.376614
0.623833,0.109950,0.503867,0.261210
0.690696,0.242323,0.501184,0.331340
0.784722,0.248258,0.630358,0.324688
0.705233,0.118628,0.480297,0.320587
0.709120,0.305865,0.681551,0.357648
0.727639,0.203176,0.536466,0.234982
0.590860,0.258703,0.497820,0.334944
0.664325,0.339159,0.701891,0.333822
0.746452,0.120689,0.526149,0.283286
0.669866,0.278695,0.642071,0.364388
0.612523,0.353438,0.396626,0.198027
0.753674,0.412260,0.564757,0.318156
0.731557,0.202338,0.557834,0.429550
0.571120,0.091217,0.489668,0.417703
0.766903,0.261766,0.486750,0.328545
0.480036,0.307915,0.425990,0.431086
0.661318,0.338660,0.613192,0.259009
0.661024,0.318530,0.534911,0.218563
0.819745,0.203920,0.462871,0.381431
0.744404,0.236584,0.536173,0.312789
0.683521,0.236988,0.633600,0.204654
0.577523,0.226271,0.512636,0.414574
0.636434,0.292263,0.499093,0.355739
0.763945,0.276468,0.664470,0.311904
0.743237,0.323608,0.516244,0.396463
